hashtag,tweet,hashtags,Processed_Tweet,Dominant_Topic
revanth reddy,"కేసీఆర్ గొర్లు, బర్లు కాసుకొమ్మంటే.. 
చదువుకుని ఉద్యోగాలు చెయ్యమని రేవంతన్న అంటున్నడు..
# ARR social media
#Revanth Reddy #Congress #jonnotification #Telangana","#Revanth,#Congress,#jonnotification,#Telangana","['కేసీఆర్', 'గొర్లు', ',', 'బర్లు', 'కాసుకొమ్మంటే', '..', 'చదువుకుని', 'ఉద్యోగాలు', 'చెయ్యమని', 'రేవంతన్న', 'అంటున్నడు', '..', '#', 'arr', 'social', 'media', '#', 'revanth', 'reddy', '#', 'congress', '#', 'jonnotification', '#', 'telangana']",2
revanth reddy,"#Telangana #HC quashes case against #Revanth Reddy
telanganatoday.com/telangana…","#Telangana,#HC,#Revanth","['#', 'telangana', '#', 'hc', 'quashes', 'case', 'against', '#', 'revanth', 'reddy', 'telanganatoday.com/telangana…']",1
revanth reddy,"Chief Minister #Revanth Reddy clinches a major deal with #McDonald’s #CEO Chris #Kempczinski, bringing 2,000 jobs & boosting local agriculture. #Hyderabad beats #Bangalore with its talent, infra & quality of life.","#Revanth,#McDonald,#CEO,#Kempczinski,#Hyderabad,#Bangalore","['chief', 'minister', '#', 'revanth', 'reddy', 'clinches', 'a', 'major', 'deal', 'with', '#', 'mcdonald', '’', 's', '#', 'ceo', 'chris', '#', 'kempczinski', ',', 'bringing', '2,000', 'jobs', '&', 'boosting', 'local', 'agriculture', '.', '#', 'hyderabad', 'beats', '#', 'bangalore', 'with', 'its', 'talent', ',', 'infra', '&', 'quality', 'of', 'life', '.']",2
revanth reddy,"Telangana CM #Revanth Reddy highlights the state's financial crunch, citing inability to pay dearness allowance. Fiscal discipline across states is crucial as deficits and debts rise due to populist schemes. #Telangana #FiscalHealth #StateFinance","#Revanth,#Telangana,#FiscalHealth,#StateFinance","['telangana', 'cm', '#', 'revanth', 'reddy', 'highlights', 'the', 'state', ""'s"", 'financial', 'crunch', ',', 'citing', 'inability', 'to', 'pay', 'dearness', 'allowance', '.', 'fiscal', 'discipline', 'across', 'states', 'is', 'crucial', 'as', 'deficits', 'and', 'debts', 'rise', 'due', 'to', 'populist', 'schemes', '.', '#', 'telangana', '#', 'fiscalhealth', '#', 'statefinance']",1
revanth reddy,"గుంట నక్కలను వేటాడే సింహం..🔥🔥
@revanth_anumula

#RevanthReddy #TelanganaCM #TelanganaCongress #Revanth #TelanganaCMO #Telangana @TGCMOUnofficial #Politics #TelanganaPolitics #Congress","#RevanthReddy,#TelanganaCM,#TelanganaCongress,#Revanth,#TelanganaCMO,#Telangana,#Politics,#TelanganaPolitics,#Congress","['గుంట', 'నక్కలను', 'వేటాడే', 'సింహం', '..', '🔥🔥', '@', 'revanth_anumula', '#', 'revanthreddy', '#', 'telanganacm', '#', 'telanganacongress', '#', 'revanth', '#', 'telanganacmo', '#', 'telangana', '@', 'tgcmounofficial', '#', 'politics', '#', 'telanganapolitics', '#', 'congress']",2
malla reddy,Better to have an enemy than a fair weather friend like #Malla @sharainkhanduja_official #WolfInSheepsClothing #BackStabber #Mannat #mhkpk,"#Malla,#WolfInSheepsClothing,#BackStabber,#Mannat,#mhkpk","['better', 'to', 'have', 'an', 'enemy', 'than', 'a', 'fair', 'weather', 'friend', 'like', '#', 'malla', '@', 'sharainkhanduja_official', '#', 'wolfinsheepsclothing', '#', 'backstabber', '#', 'mannat', '#', 'mhkpk']",2
malla reddy,"#MallaReddy Bane Doodh Waale

#Boduppal #Medchal Mein #Chetak( Scooter) Par Doodh Ke Cans Dekh Kar #BRS MLA #Malla #Reddy Doodh Waale Ki #Gaadi Par Photo Li Aur #Doodhwale Ki #Shawlposhi Ki #ZMNews","#MallaReddy,#Boduppal,#Medchal,#Chetak,#BRS,#Malla,#Reddy,#Gaadi,#Doodhwale,#Shawlposhi,#ZMNews","['#', 'mallareddy', 'bane', 'doodh', 'waale', '#', 'boduppal', '#', 'medchal', 'mein', '#', 'chetak', '(', 'scooter', ')', 'par', 'doodh', 'ke', 'cans', 'dekh', 'kar', '#', 'brs', 'mla', '#', 'malla', '#', 'reddy', 'doodh', 'waale', 'ki', '#', 'gaadi', 'par', 'photo', 'li', 'aur', '#', 'doodhwale', 'ki', '#', 'shawlposhi', 'ki', '#', 'zmnews']",2
malla reddy,newsseals.com/mla-mallareddy… #malla reddy brs #chandrababu naidu #andhra pradesh floods,"#malla,#chandrababu,#andhra","['newsseals.com/mla-mallareddy…', '#', 'malla', 'reddy', 'brs', '#', 'chandrababu', 'naidu', '#', 'andhra', 'pradesh', 'floods']",1
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best hospital in #Hyderabad & #Secunderabad, offering over #20 #specialties with #renowned #doctors. We provide #comprehensive #healthcare services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#Hyderabad,#Secunderabad,#20,#specialties,#renowned,#doctors,#comprehensive,#healthcare,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', 'hospital', 'in', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '#', '20', '#', 'specialties', 'with', '#', 'renowned', '#', 'doctors', '.', 'we', 'provide', '#', 'comprehensive', '#', 'healthcare', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,Here the situation in maisammaguda.#Malla reddy colleges nearly 10+ centres 5000+ jntu 3rd year students  in 8km radius.,#Malla,"['here', 'the', 'situation', 'in', 'maisammaguda.', '#', 'malla', 'reddy', 'colleges', 'nearly', '10+', 'centres', '5000+', 'jntu', '3rd', 'year', 'students', 'in', '8km', 'radius', '.']",0
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #Best #Hospitals In #Jeedimetla, #Hyderabad & #Secunderabad, offering over 20 #specialties with renowned doctors. We provide comprehensive #healthcare services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#Best,#Hospitals,#Jeedimetla,#Hyderabad,#Secunderabad,#specialties,#healthcare,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'hospitals', 'in', '#', 'jeedimetla', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '20', '#', 'specialties', 'with', 'renowned', 'doctors', '.', 'we', 'provide', 'comprehensive', '#', 'healthcare', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,#Malla #Reddy #Narayana #Hospitals Is the #Best #Heart #Hospital in #Hyderabad near #Kompally with leading #cardiologists who have world-class expertise in all #critical #surgeries. Book your appointment now - bit.ly/4ex5mNS,"#Malla,#Reddy,#Narayana,#Hospitals,#Best,#Heart,#Hospital,#Hyderabad,#Kompally,#cardiologists,#critical,#surgeries","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospitals', 'is', 'the', '#', 'best', '#', 'heart', '#', 'hospital', 'in', '#', 'hyderabad', 'near', '#', 'kompally', 'with', 'leading', '#', 'cardiologists', 'who', 'have', 'world-class', 'expertise', 'in', 'all', '#', 'critical', '#', 'surgeries', '.', 'book', 'your', 'appointment', 'now', '-', 'bit.ly/4ex5mns']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best #Hospital #Near #Kompally, #Hyderabad & #Secunderabad, offering over #20 #specialties with #renowned #doctors. We provide comprehensive #healthcare #services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#Hospital,#Near,#Kompally,#Hyderabad,#Secunderabad,#20,#specialties,#renowned,#doctors,#healthcare,#services,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'hospital', '#', 'near', '#', 'kompally', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '#', '20', '#', 'specialties', 'with', '#', 'renowned', '#', 'doctors', '.', 'we', 'provide', 'comprehensive', '#', 'healthcare', '#', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best #multispeciality #hospital in #Kompally, #Hyderabad & #Secunderabad, offering over #20 #specialties with renowned doctors. We provide comprehensive #healthcare #services at #affordable #prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#multispeciality,#hospital,#Kompally,#Hyderabad,#Secunderabad,#20,#specialties,#healthcare,#services,#affordable,#prices","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'multispeciality', '#', 'hospital', 'in', '#', 'kompally', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '#', '20', '#', 'specialties', 'with', 'renowned', 'doctors', '.', 'we', 'provide', 'comprehensive', '#', 'healthcare', '#', 'services', 'at', '#', 'affordable', '#', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla #Reddy #Narayana #Hospital is the #best #multispeciality #hospital in #Kompally, #Hyderabad & #Secunderabad, offering over 20 specialties with renowned doctors. We provide comprehensive healthcare services at affordable prices - bit.ly/4cjJT98","#Malla,#Reddy,#Narayana,#Hospital,#best,#multispeciality,#hospital,#Kompally,#Hyderabad,#Secunderabad","['#', 'malla', '#', 'reddy', '#', 'narayana', '#', 'hospital', 'is', 'the', '#', 'best', '#', 'multispeciality', '#', 'hospital', 'in', '#', 'kompally', ',', '#', 'hyderabad', '&', '#', 'secunderabad', ',', 'offering', 'over', '20', 'specialties', 'with', 'renowned', 'doctors', '.', 'we', 'provide', 'comprehensive', 'healthcare', 'services', 'at', 'affordable', 'prices', '-', 'bit.ly/4cjjt98']",2
malla reddy,"#Malla Reddy - #ITRaids

IT department conducted Raids at #MallaReddyEngineering college today. The rides are happening from past 5 hours.","#Malla,#ITRaids,#MallaReddyEngineering","['#', 'malla', 'reddy', '-', '#', 'itraids', 'it', 'department', 'conducted', 'raids', 'at', '#', 'mallareddyengineering', 'college', 'today', '.', 'the', 'rides', 'are', 'happening', 'from', 'past', '5', 'hours', '.']",1
malla reddy,#BRS #MLA #Malla Reddy & his son met #DK Shiva Kumar. @BRSparty @INCTelangana,"#BRS,#MLA,#Malla,#DK","['#', 'brs', '#', 'mla', '#', 'malla', 'reddy', '&', 'his', 'son', 'met', '#', 'dk', 'shiva', 'kumar', '.', '@', 'brsparty', '@', 'inctelangana']",0
malla reddy,"నన్ను ఇబ్బంది పెట్టకండి ..! | Malla Reddy Daughter In Law Preethi Reddy On Congress Candidate | ABN 
#Malla Reddy Daughter  #Preethi Reddy  #Congress #Abntelugu","#Malla,#Preethi,#Congress,#Abntelugu","['నన్ను', 'ఇబ్బంది', 'పెట్టకండి', '..', '!', '|', 'malla', 'reddy', 'daughter', 'in', 'law', 'preethi', 'reddy', 'on', 'congress', 'candidate', '|', 'abn', '#', 'malla', 'reddy', 'daughter', '#', 'preethi', 'reddy', '#', 'congress', '#', 'abntelugu']",2
malla reddy,#Trending #Medchal##Malla Reddy #Vote For car,"#Trending,#Medchal,#Malla,#Vote","['#', 'trending', '#', 'medchal', '#', '#', 'malla', 'reddy', '#', 'vote', 'for', 'car']",1
malla reddy,"Smile Balda shared a review for Chaudhary Charan Singh Haryana Agricultural University (ccshau), Hisar.

#opinion #malla #reddy #college #agriculture #campuskarma #campus #college #review","#opinion,#malla,#reddy,#college,#agriculture,#campuskarma,#campus,#college,#review","['smile', 'balda', 'shared', 'a', 'review', 'for', 'chaudhary', 'charan', 'singh', 'haryana', 'agricultural', 'university', '(', 'ccshau', ')', ',', 'hisar', '.', '#', 'opinion', '#', 'malla', '#', 'reddy', '#', 'college', '#', 'agriculture', '#', 'campuskarma', '#', 'campus', '#', 'college', '#', 'review']",2
malla reddy,"Bathula Pradeep Kumar shared a review for Malla Reddy Engineering College (MREC) Rangareddi.

#views #malla #reddy #college #block #campuskarma #campus #college #review","#views,#malla,#reddy,#college,#block,#campuskarma,#campus,#college,#review","['bathula', 'pradeep', 'kumar', 'shared', 'a', 'review', 'for', 'malla', 'reddy', 'engineering', 'college', '(', 'mrec', ')', 'rangareddi', '.', '#', 'views', '#', 'malla', '#', 'reddy', '#', 'college', '#', 'block', '#', 'campuskarma', '#', 'campus', '#', 'college', '#', 'review']",1
malla reddy,"🩸#Emergency Need #Blood🩸
Name:- Puli. Vyshali
Group:- AB+ve
Age:- 8 Years 
Units:- 2
Problem:- Surgery 
Hospital,Area:- #Malla #Reddy #Narayana, #Suraram, #Hyderabad 
Date:- 02/09/23
Contact:- 90000 71102
Someone please Respond R Share This Message @BloodDonorsIn @KTRBRS","#Emergency,#Blood,#Malla,#Reddy,#Narayana,#Suraram,#Hyderabad","['🩸', '#', 'emergency', 'need', '#', 'blood🩸', 'name', ':', '-', 'puli', '.', 'vyshali', 'group', ':', '-', 'ab+ve', 'age', ':', '-', '8', 'years', 'units', ':', '-', '2', 'problem', ':', '-', 'surgery', 'hospital', ',', 'area', ':', '-', '#', 'malla', '#', 'reddy', '#', 'narayana', ',', '#', 'suraram', ',', '#', 'hyderabad', 'date', ':', '-', '02/09/23', 'contact', ':', '-', '90000', '71102', 'someone', 'please', 'respond', 'r', 'share', 'this', 'message', '@', 'blooddonorsin', '@', 'ktrbrs']",2
malla reddy,"Konda Naresh shared a review for Malla Reddy Engineering College (MREC) Rangareddi.

#college #review #malla #reddy #students #campuskarma #campus #college #review","#college,#review,#malla,#reddy,#students,#campuskarma,#campus,#college,#review","['konda', 'naresh', 'shared', 'a', 'review', 'for', 'malla', 'reddy', 'engineering', 'college', '(', 'mrec', ')', 'rangareddi', '.', '#', 'college', '#', 'review', '#', 'malla', '#', 'reddy', '#', 'students', '#', 'campuskarma', '#', 'campus', '#', 'college', '#', 'review']",1
malla reddy,"Sunil Reddy shared a review for Malla Reddy Engineering College (MREC) Rangareddi.

#college #review #malla #reddy #engineering #campuskarma #campus #college #review","#college,#review,#malla,#reddy,#engineering,#campuskarma,#campus,#college,#review","['sunil', 'reddy', 'shared', 'a', 'review', 'for', 'malla', 'reddy', 'engineering', 'college', '(', 'mrec', ')', 'rangareddi', '.', '#', 'college', '#', 'review', '#', 'malla', '#', 'reddy', '#', 'engineering', '#', 'campuskarma', '#', 'campus', '#', 'college', '#', 'review']",1
malla reddy,"CM KCR is competent to complete Polavaram project: Malla Reddy   #CMKCR #Complete #malla #Polavaram #Telangana #TeluguPolitical #Telugu #TeluguStop

telugustop.com/?p=2467290","#CMKCR,#Complete,#malla,#Polavaram,#Telangana,#TeluguPolitical,#Telugu,#TeluguStop","['cm', 'kcr', 'is', 'competent', 'to', 'complete', 'polavaram', 'project', ':', 'malla', 'reddy', '#', 'cmkcr', '#', 'complete', '#', 'malla', '#', 'polavaram', '#', 'telangana', '#', 'telugupolitical', '#', 'telugu', '#', 'telugustop', 'telugustop.com/', '?', 'p=2467290']",1
revanth reddy,"University of Hyderabad students condemn CM Revanth Reddy’s statement on varsity lands Hyderabad real estate
#uoh #Revanth #Hyderabad 

telanganatoday.com/universit…","#uoh,#Revanth,#Hyderabad","['university', 'of', 'hyderabad', 'students', 'condemn', 'cm', 'revanth', 'reddy', '’', 's', 'statement', 'on', 'varsity', 'lands', 'hyderabad', 'real', 'estate', '#', 'uoh', '#', 'revanth', '#', 'hyderabad', 'telanganatoday.com/universit…']",1
revanth reddy,"#Telangana government is set to take strict action against online betting apps and online rummy platforms. During the Assembly Budget Sessions on Wednesday, #Chief Minister #Revanth Reddy announced plans to establish a Special Investigation Team (SIT) to tackle the issue.","#Telangana,#Chief,#Revanth","['#', 'telangana', 'government', 'is', 'set', 'to', 'take', 'strict', 'action', 'against', 'online', 'betting', 'apps', 'and', 'online', 'rummy', 'platforms', '.', 'during', 'the', 'assembly', 'budget', 'sessions', 'on', 'wednesday', ',', '#', 'chief', 'minister', '#', 'revanth', 'reddy', 'announced', 'plans', 'to', 'establish', 'a', 'special', 'investigation', 'team', '(', 'sit', ')', 'to', 'tackle', 'the', 'issue', '.']",1
revanth reddy,"రేవంత్ రెడ్డికి సొంత పార్టీ నుంచే ముప్పు పొంచి ఉందా?

పార్టీలో రేవంత్ రెడ్డి శైలి, వేగవంతమైన నిర్ణయాలు కొంతమంది నాయకులకు ఇబ్బంది కలిగిస్తున్నాయి. 

#Congress #Reddy #revanth #RevanthReddy

@INCIndia @singerrevanth @revanth_anumula 

indiaherald.com/Editorial/Re…","#Congress,#Reddy,#revanth,#RevanthReddy","['రేవంత్', 'రెడ్డికి', 'సొంత', 'పార్టీ', 'నుంచే', 'ముప్పు', 'పొంచి', 'ఉందా', '?', 'పార్టీలో', 'రేవంత్', 'రెడ్డి', 'శైలి', ',', 'వేగవంతమైన', 'నిర్ణయాలు', 'కొంతమంది', 'నాయకులకు', 'ఇబ్బంది', 'కలిగిస్తున్నాయి', '.', '#', 'congress', '#', 'reddy', '#', 'revanth', '#', 'revanthreddy', '@', 'incindia', '@', 'singerrevanth', '@', 'revanth_anumula', 'indiaherald.com/editorial/re…']",0
